N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
119,0.1826002883648933,1.6118248360072593e-07,18220922237.14547,28378517.756003182,6.771816834215938e-22,1.2621081832075362e-16,7.840233356387767e-07,2.471802876173343e-07
20,0.1893867065374687,1.201570931876668e-07,16687976038.459652,31905511.657643385,1.4108235304776256e-21,2.0819431318887207e-16,1.1242397735423956e-06,1.6229712699103124e-07
68,0.1853439726581323,1.3311747759078806e-07,21267195844.11506,32453802.467088748,1.0699971052677805e-21,2.9921814428959437e-16,8.192096878126587e-07,3.312246179915075e-07
131,0.186860897455877,1.350558894873347e-07,29947678490.678127,41785405.3728308,7.3016637783801995e-22,4.96609234368758e-16,5.185951360214504e-07,1.4479525148291556e-07
129,0.1837896673675086,1.4484982593308546e-07,24086970951.203403,31085095.77195559,9.67545251549839e-22,5.992654768992118e-16,8.362425555059042e-07,8.950901949211594e-08
3,0.1845520438877066,1.250511196099447e-07,25220304066.662266,31455617.59909485,1.099062465789674e-21,1.1365738597086852e-15,7.142025397354795e-07,9.012795778271905e-08
41,0.1994557297324896,2.802306520751823e-07,15136644139.043606,40252322.42498943,1.2413913726563062e-21,2.669569341720164e-15,1.2318099838434535e-06,9.363359494321493e-08
134,0.1976517073827234,1.795634710696937e-07,18146233151.98738,30876181.80252005,9.377786406213892e-22,3.3437710727316905e-15,5.427533827305273e-07,1.389099276720215e-07
72,0.1838195226970229,9.92228620272954e-08,14057366877.380096,25083990.510103364,6.450187106639829e-22,5.697649130792315e-16,5.251824953840385e-07,1.1675197421562381e-07
392,0.1915060873779499,8.425862834785368e-08,66562397682.60904,59929731.005081095,1.265672226880928e-22,1.6117474007468642e-16,1.944200490745663e-06,1.609443770686336e-07
73,0.1800937534266825,7.332384874624732e-08,80882965462.64581,53436423.44398642,2.316423209800444e-22,2.334358872932918e-16,8.470121492550015e-07,1.5029489055743416e-07
44,0.1703639360936582,4.021105882054268e-08,68433050796.09672,39424484.39208613,4.3996966604991095e-22,1.5091749243036424e-16,3.7759610347128637e-07,9.063295009881276e-08
82,0.189789968530518,9.459082512257001e-08,53387129335.67045,48705478.64226512,4.620738520891923e-22,1.4882498166142314e-16,3.3098562435996124e-07,5.5585632207338274e-08
99,0.1772254837111285,9.151557621579045e-08,60674443367.95663,52427750.18880927,7.575115377776519e-22,2.071034379361441e-16,4.663950156168088e-07,3.6690011469869193e-08
192,0.1860144274327685,7.050908004240416e-08,58739933252.19409,59505524.95949316,6.632897436449532e-22,5.799268746383832e-16,1.1557738404266109e-06,2.832997930766709e-08
32,0.1830107483387965,5.0273252908913175e-08,133075236744.0467,47247727.87696057,1.8612942683880642e-22,1.6752570333704543e-16,1.5121201165076502e-06,2.7890836196925835e-08
89,0.1968218274643793,4.724016457506282e-08,197380789531.6874,53072192.43702694,2.7266444952904644e-22,2.6553624603010607e-16,1.0647381463820318e-06,1.5743401896504144e-08
15,0.1915268412294491,7.615805901753202e-08,191332634874.92133,70766480.80268678,3.1354736346967277e-22,1.1244533374205551e-16,8.816439502468508e-07,1.0583048988881786e-08
34,0.2015278443164153,1.3311287383992525e-07,72855135782.00293,74403295.2962572,1.0521600006916324e-21,7.947800003894997e-17,3.88711706409908e-06,1.1211161726159496e-09
302,0.1983375981338191,1.931181669689972e-07,45452875028.977165,58014425.77854016,9.140821513753832e-22,1.0351494227511431e-16,1.2710903720188886e-05,2.896017755202961e-09
69,0.195463671986294,2.720713225925067e-07,48817532601.01682,96576211.57777688,1.112950433878165e-21,4.7735922395834826e-17,5.115288857297416e-06,7.449153423531469e-09
56,0.1904783950420056,5.617481797121243e-07,59107749871.13464,177364787.64429572,3.084451217859263e-22,1.5666228524116915e-16,1.0573721399106076e-05,1.515266727719176e-08
192,0.2034268721124693,1.245852325155697e-06,37217825315.30975,253562224.90626377,5.344542306568575e-22,5.3198042858841617e-17,4.796478444628557e-06,1.0580857787395713e-08
342,0.2092386494910294,1.512465648829819e-06,17848784427.517696,137101265.64129737,1.3646497413313353e-21,5.2686706071032766e-17,3.0333969241004847e-06,2.1083248864095857e-08
215,0.2066547698198972,1.39535523598457e-06,18634920901.68955,92238700.75049771,1.4551242689772292e-21,4.081258400785212e-17,8.63148108990496e-07,1.9892761019373422e-08
15,0.2050856248487252,6.651449489687387e-07,18334034011.96929,90018838.74967967,3.733904947801577e-21,4.441282609013051e-17,6.712177307063898e-07,6.229246175992544e-09
111,0.1899746299608009,5.446184080000258e-07,21490571222.041317,84567927.98019902,2.070288840014367e-21,1.7432080210552068e-17,9.93732081617194e-07,8.421424992763582e-09
124,0.1995441528589117,8.149328065560823e-07,9619848864.62348,48119149.06749063,3.289228268819749e-21,7.776341316939756e-18,1.1422010889118148e-06,1.3720150144062291e-08
3,0.2028862124494979,1.051512118641866e-06,4353926157.095428,43513637.78640696,6.211615861514323e-21,2.5249596794234337e-17,2.1395102530581197e-07,2.363997796760552e-08
436,0.183172333628043,6.24157459772059e-07,6594649953.94266,54928116.10621529,5.06837180605411e-21,1.4978881541138426e-17,5.238744486519496e-07,5.419854844237811e-08
68,0.1934457414771245,7.755412511113262e-07,4445125842.572533,36234438.08380474,3.53822710012777e-21,5.4316130517706196e-18,3.019192140627072e-07,1.3939812388697236e-07
86,0.2017764454013875,6.906780260415509e-07,8889606225.922195,56316620.07893719,2.5835931216129576e-21,1.4885919564697408e-17,6.938534815853966e-07,6.171749370117486e-08
37,0.2020839539993615,8.501724227634174e-07,9125718211.513016,48423750.66824959,1.7966561459548056e-21,1.5862811096813156e-17,5.341479628417346e-07,2.314632996469192e-07
18,0.2018937955427868,1.246669538705965e-06,8982624231.462069,63849227.77681766,1.2828665067068772e-21,6.183844942843758e-17,1.0611091162726575e-06,1.2576697456971526e-07
37,0.2124364790173644,6.115346115734552e-07,9078532903.439358,36659361.06383985,2.985324030889525e-21,5.4044575236248614e-17,1.5830262100042488e-06,5.1198195041736025e-08
67,0.2140494852194632,7.021708696568319e-07,4983906343.426058,36740148.98757882,7.170040693182105e-21,3.6118984264108066e-17,1.1591150106461797e-06,1.1393121313207572e-07
51,0.2074037778645973,1.8949649325147092e-06,4405564230.044898,62620725.12354215,3.963869728367884e-21,4.3401058771669424e-17,5.577088402022112e-07,8.06743417304075e-08
100,0.1999192009338037,1.5474301067577723e-06,1466916997.105205,31099989.3931265,1.1606727131142624e-20,4.28687838173699e-17,3.654516335359693e-07,6.592402872550914e-08
91,0.20893473203639,2.557991851524277e-06,1836830329.765905,36539880.821445525,6.038421318130286e-21,3.566743098001739e-16,2.811293707226153e-07,1.6686985284944077e-07
57,0.2196331233204103,2.6864242841747334e-06,1988638705.1353488,49090652.58536471,1.4121381565109498e-20,2.345337272802879e-16,3.0300148298540497e-07,1.1669065460722497e-07
271,0.223191168167511,2.5921282841806453e-06,1593414565.6281805,37897374.18985065,1.11348777787378e-20,1.4605561737547099e-16,2.4000252573455e-07,2.1532186869719205e-07
88,0.2385870948854834,1.6697253018222996e-06,1625613679.2216873,26435048.718245275,9.48652416056758e-21,5.972559958002648e-17,4.01919596778079e-07,1.510544579138867e-07
63,0.2419739223175453,1.2491970165610857e-06,1854612936.016727,26585407.51840168,1.4898810727972234e-20,2.473250906215459e-16,3.769423431244088e-07,7.725024525008511e-08
312,0.241393162163213,1.7444250786512433e-06,490395071.6488813,22818730.354879357,3.604261897915106e-20,3.9315059145345214e-16,5.278901290945525e-07,1.3053351032593644e-07
85,0.2268769954483423,1.298970850543619e-06,329301287.6902725,20580450.127431866,3.258787789865618e-20,9.57450916146752e-16,8.368836475683057e-07,1.1722257105873061e-07
136,0.2315114521325967,1.8959129768977245e-06,328985311.9060641,22222812.38160681,3.469328877151994e-20,6.820638688036154e-16,8.739529298821782e-07,2.0835607882101269e-07
141,0.2169676194024118,7.380166350861163e-06,765611356.9222327,44749070.67407588,3.777265205408666e-20,1.1375925082779902e-16,4.0747152815777e-07,1.2179343498417306e-07
187,0.2188160391912291,4.636337829341372e-06,393532813.8412957,26239507.41494704,3.5746001160042264e-20,1.1408583146305736e-16,8.615833741245102e-07,7.548500202333979e-08
44,0.2195221062122338,5.184712829178128e-06,427382297.76824826,29097225.55916166,4.3087091800665286e-20,7.024432071187096e-16,1.2796612222576132e-06,3.808602235480823e-07
101,0.2225200108034979,6.699705190768272e-06,448950355.9935959,35444323.674623005,4.409330701689917e-20,1.4477122169327457e-15,2.2351660736963063e-06,2.988259625918958e-07
320,0.2042083005941072,1.267411761746822e-06,1096126601.3057916,27383055.748556405,1.951597002385592e-20,2.9529534728839303e-16,9.179430836819584e-07,2.4717828657395197e-06
84,0.1963387645848995,8.714794283883813e-07,1548818708.5543482,28579228.473482363,4.951295997208574e-21,1.7188316216165548e-16,2.9263777766811565e-07,9.208242405092812e-07
116,0.1946159382406813,6.522605656552976e-07,596803942.9095453,18310066.717448045,4.091071182952839e-21,3.526650095154604e-17,2.98437501308105e-07,1.4258370872223251e-06
59,0.1992306318601488,9.61860926330759e-07,656991387.3149347,21541863.87832419,3.5017079121133526e-21,3.0582242926970816e-17,2.304682738540536e-07,7.158175079402806e-07
257,0.2082401278293791,4.827228434992024e-07,1371026304.6520095,25569124.445740625,5.736650535451304e-21,1.1852386306324466e-17,2.0591421476843505e-07,3.67841072199514e-07
25,0.1939113751621446,2.781796656818919e-07,1851866221.2605968,17975457.929484874,1.918488836999319e-21,4.080312299439286e-17,5.03090974060263e-07,1.5569923870834026e-07
76,0.1787001133912505,2.1858489954730288e-08,88081890163.97191,27060458.622008394,1.8488498369517335e-22,1.044859961502835e-15,5.313997649960432e-07,2.4878451968952184e-08
246,0.1696703322357904,2.7513388930477085e-08,233197549551.12637,76334403.61111753,1.1967382199719584e-22,3.292595234346037e-16,1.2373052259693672e-06,2.186122276382728e-08
82,0.1675079563869777,1.6782219106068164e-08,683683500202.8639,88740940.72374701,5.0145359809168963e-23,5.19607230568892e-16,2.282035823487284e-06,1.1462812607701691e-08
46,0.1715556384684211,2.9619776222444713e-08,572314302598.7465,92907347.7945688,9.748459297018306e-23,1.680283088598254e-15,1.341047299706774e-06,7.035413168424576e-09
44,0.1837127630991596,4.5033654459825706e-08,1085365266282.3936,212345014.91206497,1.3141333835123877e-22,1.5721101434088439e-15,1.5289091460777936e-06,2.5063086418380403e-09
422,0.1917920915228988,4.2046626586092496e-08,1006863723186.2957,163234919.63433376,6.220596850898354e-23,3.1594912048399695e-15,1.3487617168956695e-06,7.496724870173316e-09
3,0.201319169090343,1.7530966203620952e-08,837072724886.5452,113651086.32131432,2.1018622735051166e-23,8.342699303084302e-15,4.787730024455169e-06,3.2406869583441815e-08
122,0.1952273929354799,2.152949393961777e-08,310639514421.338,59618472.19978549,9.257728694527858e-23,4.882106748206424e-15,1.2793288897212935e-06,5.1182902989745423e-08
278,0.1829780193479842,2.8025603371326232e-08,408694383953.5109,82772399.88155665,5.807183317752275e-23,9.333434082894342e-15,1.1265216821370783e-06,4.3791656748079536e-08
65,0.1888279725964114,3.237546425036272e-08,661246352473.5443,115094386.03539288,2.907620112940947e-23,3.681707470403406e-15,1.306037633567132e-06,2.7441613719937527e-08
101,0.1818736154644945,1.7315998552449225e-08,863271356055.827,126988807.97673416,1.807694622409604e-23,2.357935092464106e-15,5.128479386655498e-06,2.17269596459063e-08
533,0.1937525243614714,9.12444548245703e-09,715839064261.8141,67872848.5222185,8.381982566540333e-23,9.340448135325494e-15,1.678036189929436e-06,1.3686184976564582e-08
155,0.1962330204924754,2.1199356240893786e-08,691137239678.253,118630492.71797618,5.767540564578078e-23,1.396546006899408e-14,2.37771444921295e-06,1.1583523961804077e-08
1,0.206155447911637,2.988794205212261e-08,955103069886.5266,153919157.65232995,9.007439100516284e-23,1.8055871707255445e-15,5.7873448071770105e-06,5.846163365531899e-09
10,0.2247824266983202,4.663220873509959e-08,304058946198.91235,92691830.58957316,3.6374235920342383e-22,3.8955287790995564e-16,5.914021541091887e-06,1.791929308961908e-09
98,0.2323155794163228,1.6154020353390366e-07,65540724899.60168,70005739.61931439,1.4816282069873205e-21,1.6410734708173986e-16,3.867075806974576e-06,1.3613000676905371e-09
616,0.2382235098406043,1.2723572285179686e-07,106405516174.67632,75534928.23267996,1.4358136949440185e-21,3.826516235740743e-16,2.409136165507631e-06,1.5190654834202416e-09
77,0.2103570018646362,1.7128392302137593e-07,90628368639.16464,93080561.16634417,1.0268345941322954e-21,8.050817162955582e-16,1.6346602546173416e-06,3.929025148294672e-09
181,0.1968474206458973,1.199173622921871e-07,43519102766.307884,55045571.267995335,1.3458803079941989e-21,4.1554013927139724e-16,3.6528924569196575e-06,4.8648255366437536e-09
23,0.2010472998510206,1.203353769424033e-07,23403282882.60813,37059667.37610953,1.3013102445870523e-21,2.8082963619482764e-15,3.577715581145646e-06,3.6553051407180276e-09
118,0.2110717464172123,2.4978570747352626e-07,27435593008.83352,52584972.90076911,2.6429164518094267e-21,7.788474048226583e-16,3.745345051820324e-06,2.540783722994396e-09
126,0.1974577865837547,3.699484959705759e-07,39235404285.28789,84178371.79629168,1.5325015930146962e-21,9.273932273595862e-17,1.7430506268205212e-06,5.9008432030120804e-09
13,0.1961096633251097,2.3550025227235214e-07,69585945246.11482,93394904.53917736,1.1180320846277473e-21,6.986851017622553e-18,2.3070559299323127e-06,5.113265373669661e-09
298,0.1909987252960932,1.2622966698836706e-07,38875411217.01299,49339166.26133347,1.1150281762170828e-21,1.564922446751149e-17,1.8951559330372049e-06,1.3305505005391624e-08
418,0.1883439118898637,5.667760812874366e-08,46372106273.28828,36621963.41953438,5.162292713553324e-22,1.1127870315210942e-16,1.2494343352016444e-06,2.045586753049672e-08
127,0.1754441845327738,5.2923877781609865e-08,78414056427.03766,41504720.741271794,5.451649343931667e-22,1.5396784369698772e-16,1.051917702559957e-06,1.9844650449613037e-08
80,0.1867875632067797,1.958795084906824e-07,40307630447.92552,61767496.867967226,1.6566456885444769e-21,7.60778886948634e-16,8.794539459567408e-07,4.168043853679863e-09
161,0.2086231053371511,2.419805902650735e-07,33699862428.50508,61400968.98698035,1.7621127836835548e-21,1.1959559967174833e-15,1.4830417620473152e-06,4.894770138592279e-10
28,0.2140333085653702,2.887037075479132e-07,69450452085.61661,140609582.7378581,4.1169852816560645e-21,2.8430694126119166e-16,4.7175539642841e-06,6.853687115129052e-10
104,0.2058302909117257,6.751996709364443e-07,57956465217.94956,257156888.79588625,4.956364579435157e-21,3.44998721947923e-16,6.02940102160692e-07,1.0046884956890191e-09
75,0.2012614362215391,5.022993308721878e-07,120574772150.70872,405628161.0765099,4.268674540726657e-21,2.9513193492790864e-16,4.50608046928863e-07,1.1031237915785143e-09
88,0.1881946068334321,5.467672139870416e-07,87034633242.07959,457819175.1043934,3.436818588783949e-21,5.633693790436983e-17,1.6859527089198854e-07,1.6488541481805739e-09
154,0.1882733163904762,2.453340145216844e-07,110751237383.76028,99623404.88910235,5.296649521687051e-22,2.4905609504057332e-17,1.4355384936089228e-07,4.957363849943254e-09
88,0.1780792497009306,1.920769053064836e-07,40471771222.70346,66160733.09618286,4.241810825991755e-22,4.4866399008335546e-18,1.625990817572961e-07,5.699499552050525e-09
105,0.1760471198459275,9.362029487542329e-08,35888717342.38667,51114991.43993149,6.366954565357373e-22,2.84503372453205e-17,2.160448179940698e-07,1.858438280257843e-09
57,0.1661026314055216,6.658769390877466e-08,72909073874.25813,50307083.12095464,6.607118907989757e-22,2.9832383796197147e-16,3.702078684732365e-07,4.273561171376939e-09
399,0.16749796300305,6.41474409894113e-08,44289161242.52623,33353592.732541583,3.8960878813865295e-22,1.653973819560039e-16,3.640150953750048e-07,9.792698761330197e-09
148,0.1781765239783544,9.242495790442656e-08,33386861851.76672,36032299.15186826,8.287325152094542e-22,6.276695278657166e-17,5.527984257167232e-07,6.420048537885649e-09
520,0.1992193831693272,2.2987682154955772e-08,36694459098.26052,23507638.868092187,3.473714247376344e-22,6.279617878090253e-17,4.955796455937185e-07,2.71129197221472e-08
129,0.2123818199472324,5.075727957920083e-08,49082196110.07989,34934918.95819037,5.938875450443492e-22,1.3566388694177132e-16,1.257985445366112e-06,7.750319640102154e-08
30,0.210802184485217,5.485684182749726e-08,56798547783.75201,31123447.498334303,3.951122811898051e-22,1.1169016601475864e-16,1.150844170955358e-06,7.733100429612255e-08
25,0.2171916665080626,7.704873693913675e-08,21957476345.1343,27870526.79423149,1.104057243167395e-21,1.272226865790927e-16,7.866773136229331e-07,8.201073942512128e-08
126,0.2267501541178732,1.9735784111988025e-08,182734653795.00336,41898892.87229215,2.1553143152201545e-22,1.6033745602425394e-16,1.7354006654465828e-06,2.119664274138317e-07
62,0.2337667532882235,1.7447467115348438e-08,267091152109.6786,38738072.489506096,1.8689283479097512e-22,5.4773646785098493e-17,2.6529795435731604e-06,8.862618273424352e-08
19,0.2283281532640572,3.14687166586374e-08,214392794405.19763,55577139.13823292,1.4296342367109704e-22,5.47063132817179e-17,2.4234305345469486e-06,8.196740471482825e-08
78,0.2285113463300294,7.300133248577495e-08,99739581368.8183,59351334.63227918,1.8093087466907496e-22,1.2096724626997674e-16,1.6292255812198742e-06,1.0903431561331697e-07
47,0.2261727947554444,2.6925154342425292e-08,52617314452.08106,23797727.084109742,2.543452660610193e-22,4.6425215988585e-16,6.481913089217338e-06,4.320977222753491e-07
57,0.2247580163107825,8.043053798822218e-08,28792858244.980927,36996756.022145584,1.1299916082226854e-21,1.322114086297748e-16,8.556724386995951e-06,3.732837086849012e-07
45,0.2260286943408959,2.505660211747159e-07,21824675146.398445,33407810.10094633,8.901133358023765e-22,3.913471273309298e-16,3.283072155672252e-06,5.883189108512958e-07
42,0.2290951428715947,1.0932974149166245e-07,31857003582.87129,34549315.47518834,9.14495979233657e-22,1.507332564856199e-16,2.896262055333325e-06,5.442202199867923e-07
17,0.221600417849516,3.089567474022738e-08,20154634924.17913,21722314.055690397,6.42645169784281e-22,9.579489025817679e-17,2.029306783139445e-05,1.1547755650328908e-06
360,0.2198322655976342,2.6536341729127092e-08,15036971460.238108,19984576.936957117,4.774783531941422e-22,2.0779002181857006e-16,2.1547760807439545e-05,1.1666468440068896e-06
305,0.215500738882172,5.869460304671737e-09,12331095764.1779,17545637.506112155,3.060368152555884e-22,1.2552904215059094e-16,9.47317127453804e-06,4.55695783835811e-07
674,0.2146771822880247,2.4895579061104852e-08,37362699595.3617,22044446.631014034,1.6629858656624797e-22,1.500730581035458e-16,2.470743750059892e-05,4.039820997006758e-07
17,0.2032007093985299,6.432099194112362e-08,31401162357.79005,31167634.412729114,6.655631869206173e-22,1.3357864235710128e-15,3.234221222633868e-05,2.682860707984638e-07
241,0.22064433371941,4.888052588177527e-08,20441635591.43593,22330529.76700317,7.22140935269844e-22,1.3345242061857412e-15,5.233868546289191e-05,4.602227950080962e-07
144,0.229164851538322,1.2942230982737669e-08,14772733811.05507,18079191.158883072,4.059975086136761e-22,2.1418666902679457e-15,7.324922676108863e-06,2.825720118924532e-07
13,0.213112474238784,2.5159714150577368e-08,33024214453.952305,23038914.590893023,4.146392657045658e-22,1.1078343172506617e-15,1.2787723537808283e-05,3.446771061600232e-07
102,0.2181023057151675,1.3457548109517947e-08,31680503170.652805,18278286.84986649,2.1048207365332605e-22,2.0652367534464187e-16,9.372721231459517e-06,4.609257390992695e-07
128,0.2348151576145429,2.572260368760084e-08,16970941296.837675,19335009.31020229,4.366945776848472e-22,2.8504783460166706e-17,2.742200211447912e-06,4.44810707261035e-07
42,0.220429162298372,6.743215037648009e-08,6348713406.137843,20336303.049949992,1.5023939632911498e-21,9.667241523205417e-18,9.16013914437879e-07,2.3307280793341207e-07
15,0.2194275509094957,2.4236780591613093e-08,16977104474.810186,19701027.43657233,5.17237111018694e-22,4.022446556598037e-18,6.588683399956431e-07,2.872357850652934e-07
129,0.2137218320166307,1.0402590836051791e-08,14888954038.439852,18764303.51965076,5.275588811656001e-22,1.6423380249394488e-17,8.256873067509527e-07,5.297812077419571e-07
23,0.2258190945435078,3.4010567687236638e-09,27963963655.19943,17772864.723828625,1.387377480423689e-22,1.2924941864503647e-16,6.852732587701396e-07,8.789571171340642e-07
40,0.2256614837707391,1.465554231726268e-08,43435266525.52101,20496576.033083417,3.4741309317064114e-22,7.757997926377223e-17,1.165384696029756e-06,2.0544086634815606e-06
29,0.2313423394060657,1.2623190204836045e-08,81582047687.9094,23389318.853810675,2.2106551201733373e-22,7.950065983673699e-16,8.965752900178265e-07,1.1309977348903052e-06
260,0.2291344159507203,4.1679267815237385e-09,37677742293.170815,19147505.036212903,1.398842232160803e-22,4.645091629154999e-16,7.852671657681238e-07,5.116392702445234e-07
60,0.2219688312076877,2.474974403876076e-09,56525877015.321686,18138877.670545667,1.234000750339294e-22,1.0511234205961071e-16,7.127538071456325e-07,4.065585207029821e-07
154,0.2200574550346767,5.5163881089111415e-09,27567240553.60916,17949474.921068262,2.3563596632280893e-22,7.177610532810863e-17,5.250363330699419e-07,3.801420486607386e-07
123,0.2080396958588999,1.3457479018753678e-08,16750936928.796335,18487001.167130392,4.697555299435108e-22,1.5218431636515114e-15,1.9555099113413973e-06,9.958988954198888e-08
27,0.2002506651161471,2.6725537652527202e-08,13213739954.674324,20611092.041361373,5.6743984719981735e-22,1.027324427102071e-15,3.497690059187062e-06,1.202282043259657e-07
78,0.1969795334274218,8.238104830480085e-09,18331226998.671856,17228670.235092457,3.2801867787415563e-22,3.5637292833726866e-15,2.73366281972143e-06,2.370493098479557e-07
14,0.202773559725533,2.069258287129894e-08,20110174883.488056,22676757.36025928,4.993575926726546e-22,1.4379923775773925e-15,3.94643665669883e-06,1.837024143780761e-07
9,0.2185284826330661,2.284097129670502e-08,19007860885.066147,18453439.500693604,4.0355135332985535e-22,1.4883800667138922e-14,2.5637239420014937e-06,4.072287509961835e-07
210,0.2153158200946102,6.311936621203311e-08,21479702450.84521,29353025.362035,1.007006243390684e-21,1.1425112568341959e-14,1.6457250090717674e-06,3.43708000328164e-07
129,0.2153594700700055,1.0725291170042245e-07,21537740979.55073,27837928.32836491,1.4418936300972748e-21,1.6358104412051352e-14,2.462723127217082e-06,5.060124046647679e-07
40,0.2139683584026853,2.456772336663531e-07,21523160452.37933,42935823.44695664,1.0896212149637728e-21,8.510032058378498e-15,1.3178853214791514e-06,3.048574833495972e-07
66,0.2194089452191611,4.7244490850763955e-08,46637115124.26317,30117344.445204124,4.346586114089737e-22,6.88113266460729e-15,5.111649572005152e-07,1.389474663456952e-07
412,0.2127964794636529,1.2271086259013714e-07,41206908570.31077,49571770.36152862,3.8048529396038083e-22,4.099917869900985e-15,7.494585965006559e-07,2.66045174246821e-07
158,0.2102708251333041,5.710853911139352e-08,40331051008.77412,34405829.9961603,6.67862757023954e-22,1.166640045747519e-15,2.761437661589039e-06,6.487234821969156e-07
128,0.2041484672346089,3.365272509145269e-08,91068369855.15392,28861624.29622669,2.6250471551286185e-22,4.306639663630494e-16,6.660240020312504e-06,5.496328763970607e-07
8,0.2065228870259694,9.937199872753915e-09,102036409878.8894,24287123.896095544,1.2103139220654733e-22,1.9562320317981802e-16,4.677153840601746e-06,1.8912959423116089e-07
51,0.196567951472951,1.612823123133085e-08,75434858606.98451,27325072.98523116,2.2931535355453523e-22,1.3496821930615022e-16,4.75296966438373e-06,3.603314054445009e-07
2,0.1867003490107598,2.871268772757987e-08,18790288286.25894,19919243.32495272,4.70935784562892e-22,2.6843669470888786e-17,1.246587743560272e-06,2.2469570352890778e-07
232,0.1790797918450338,1.7510688954098868e-08,17321878119.930836,19161544.94154649,3.108243790768681e-22,1.8226506508007926e-17,8.144870439886917e-07,1.174143078651981e-07
689,0.1889252352465344,1.3023072426845497e-08,47564331845.9356,20121977.585180823,1.645637174577096e-22,1.2556937442785654e-17,7.422006067446706e-07,3.91780209233702e-08
26,0.1956809216505388,3.2847306047078046e-08,11374864354.910172,20646588.34732942,8.160779715616262e-22,5.33539262644498e-18,2.6979572960720024e-06,1.646979103898922e-07
272,0.1755123018473067,8.363208796390327e-08,35371406534.15752,37777325.54810272,4.350212095694045e-22,2.7516068877294674e-19,2.595932910346121e-06,4.288856424636023e-07
87,0.1762709623800107,1.4092266727109896e-07,9236496264.82608,27772207.0289111,1.4795883406481338e-21,1.9410812221892826e-18,1.3711503552372854e-06,3.8307736017158793e-07
3,0.1844429079955481,2.249439014797005e-07,7981442477.254381,29465886.26583713,1.5288763888263937e-21,5.978071198552376e-19,3.3443121288480004e-07,9.385775747413468e-07
112,0.1895094210885868,1.135006574169533e-07,7716588056.884599,25735050.57079634,2.4390185976968305e-21,2.9520162265835672e-18,6.440099486828617e-07,3.1544945124667146e-07
43,0.1994165984977416,9.406775351908693e-08,8710060299.503231,24048357.78032661,1.2710984198830024e-21,1.3642265038251413e-18,3.166165238885506e-07,1.9805852380838437e-07
211,0.1903318031336651,7.790398002638599e-08,19947967991.799503,26794001.815539457,6.658987937957642e-22,9.956121246234085e-19,3.7505477084867524e-07,9.344228974833243e-08
7,0.1895889181650435,6.571147910130596e-08,30064349446.912376,29068847.50574271,4.157889707066375e-22,5.085807137454157e-19,2.818558981061542e-07,1.863994719275465e-07
319,0.1808908548756103,7.053522101804409e-08,74976110402.29454,49696682.47812769,3.482704513842688e-22,3.2253896517462773e-19,1.3994695044801697e-06,5.157934734990389e-08
10,0.182742627386484,1.656632213613509e-07,89921809586.7261,98636698.68460453,2.2004219727728665e-22,1.7216647622174722e-18,1.0312577663820374e-06,3.6550981230348696e-08
15,0.181886898209918,6.093073005237e-07,30743805029.255493,159185799.54062396,2.696869297196592e-22,4.367661393042008e-18,1.770933067111845e-06,2.459233105951382e-08
625,0.1786546872133602,6.826208455950232e-07,23498648038.587807,106048093.4863801,4.0299687716028843e-22,3.2702409929913866e-18,9.192984147939406e-07,3.859920699291e-08
1070,0.1760104927461768,1.936957180701111e-06,12004903864.313295,150929339.72622177,8.130876372573539e-22,6.7475477173745194e-18,7.998757673450907e-07,1.9703960079115163e-08
16,0.1811093569736925,8.610882814591732e-07,23244012240.829742,152688413.89830044,2.348969881037558e-21,1.3548569000905114e-18,6.700843700443795e-07,7.755468344536596e-09
60,0.1982699409539925,4.90556650992559e-07,49328278274.38274,147377568.1025981,8.51450683469482e-22,2.1204396843869774e-18,5.279695810321797e-07,1.0080070745906889e-08
159,0.2027571772663504,3.094678443734721e-07,52983338569.23158,158246382.49230227,6.740791675505231e-22,1.6450052549037206e-17,9.382044470389092e-07,1.4527987517672861e-08
58,0.2010410269714813,8.857002645412424e-07,40689047368.05711,242724647.2510765,1.949263832700072e-21,1.0471677238976168e-17,6.913360864465966e-07,4.325248933774729e-09
35,0.2080781590564801,9.348205758415786e-07,25733713703.64143,163872510.042387,5.873421046531977e-22,7.174108437544612e-18,4.702870356343761e-07,1.6595900184657712e-08
85,0.1970536835667739,5.936708472231134e-07,59909790495.177055,236711308.72239175,1.0538233339866157e-21,1.5045705865886078e-17,4.1979845206650933e-07,7.41160998366019e-09
78,0.1781081789377575,4.1651262902432236e-07,82656668812.2548,217659964.56281063,2.0167186327235653e-21,5.881597380051254e-18,8.641131854234572e-07,2.160568177731561e-09
103,0.1847100713346617,2.7058704776244413e-07,165019263221.0632,293659879.74507976,1.18081694454186e-21,7.796711711699791e-17,4.2508543803216557e-07,2.809997607929796e-09
119,0.1864561559202866,1.727281094755507e-07,73396757517.81729,96789656.81694826,8.003913900186083e-22,4.7825392362214e-17,5.527264240136364e-07,1.0432970686347436e-08
45,0.1750887361013753,1.534835821231468e-07,32386756496.024723,54340399.307985686,1.4688365042529206e-21,3.0837672181634436e-17,2.0637460010436478e-06,5.346609782495633e-09
627,0.1901636302901902,1.602821008155053e-07,13137362154.566463,30262044.02616828,1.700717971844142e-21,3.6988614940535604e-17,2.89747282296734e-06,9.338329281292857e-09
