N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
2,0.2018356418146702,7.56032128430427e-08,106545367870.5512,2780811.889342664,3.2834160035547806e-20,2.2679374125861482e-17,1.002686973040998e-07,1.8894148499212622e-09
3,0.202982513552402,1.6447516240715288e-07,60695351641.79982,2579535.645083452,2.144362787532953e-20,6.04786104894835e-17,1.1044713525132642e-07,1.5282681398453275e-09
2,0.2076590367555036,1.438506934615067e-07,34816632421.894455,3070628.3587389137,2.6457515813130252e-20,4.0966941185225626e-17,4.690672209554218e-08,1.7717025827574573e-09
1,0.2073217550132962,2.201998343052373e-07,24765286832.13832,2963528.487343112,2.922274754427613e-20,3.3690199241436795e-17,4.4297191485637196e-08,3.557686789316832e-09
3,0.2067720351455123,1.35394305122446e-07,31043827926.957848,3397471.0193009283,3.483141848246735e-20,3.965794308024626e-17,2.053213318281491e-08,3.324911589304766e-09
3,0.2043953536707557,1.4085526198980458e-07,14978457011.361725,3078056.440843711,1.6735650190543787e-20,3.929117956362972e-17,2.364670755820157e-08,2.0713013252303513e-09
1,0.1999150391408397,1.4932222423009124e-07,13389999862.963743,2199780.2566791656,1.2935793828689351e-20,4.558725198575442e-17,3.410197990535968e-08,1.7920115298835771e-09
2,0.1971783474889515,1.4078579962275028e-07,14567413450.404318,6125979.409543011,1.7536849249730354e-20,3.058736106033234e-17,5.040893535418269e-08,1.3636342922248924e-09
3,0.1966849440694268,1.6375236387084814e-07,10974432497.772137,8827485.469365103,4.9251254803692356e-21,2.972333553957709e-17,4.610884706244316e-08,2.062661863277411e-09
1,0.1925875331986939,2.5366273133014365e-07,14333656660.571705,7515798.677258709,4.2990173145971975e-21,7.56503643925582e-17,5.033094942885781e-08,3.196884736393405e-09
1,0.1932702589324275,3.6909456296565145e-07,14700288695.164345,6175690.411990719,2.1280048039760902e-20,3.6623566697919767e-17,2.9726068330898863e-08,3.0995561244000604e-09
2,0.1935022170454133,2.9883007809646456e-07,20329400876.258957,4610652.638298722,1.400838713327936e-20,3.769823202323693e-17,3.655567827303705e-08,2.747603250853791e-09
1,0.1951958956923811,1.6962453383169544e-07,16853845144.947556,3784299.158022436,1.8796890095601935e-20,3.026146572417277e-17,2.4692043611925877e-08,1.9484169507985747e-09
2,0.198146488500786,1.6930882058704657e-07,32934206829.877384,5858547.540538807,1.6135615537171878e-20,3.840099672139523e-17,4.14951059257506e-08,1.755070222718947e-09
2,0.1928095481499505,1.102062069677608e-07,34455084029.64033,2664155.357919875,3.479018836945202e-20,2.1349545488165096e-17,4.349145909262256e-08,2.0590555924425772e-09
1,0.1902106202641811,7.625090495792385e-08,36370815226.04769,2349842.662531733,4.568109436851987e-20,2.5113130761972668e-17,7.225564306533731e-08,2.1351510619933603e-09
1,0.1858667204815343,6.692750419858628e-08,84530412661.84071,2372542.9491601377,4.679872002030568e-20,8.523607522795493e-18,1.7878023886071807e-07,2.031070772027901e-09
1,0.182211037784431,5.2258467683845536e-08,107698172046.21593,2653067.940573513,8.009720412217189e-20,1.6901214821545274e-17,2.057196292821762e-07,9.178475820291161e-10
1,0.1858010451302472,4.204760079176603e-08,211200113506.0912,4503295.4092332935,1.20776755855756e-19,7.85291609533167e-18,2.693406195401941e-07,1.2250069545258136e-09
4,0.1930171864118213,3.5164708307565767e-08,278433804521.39264,4151770.9793467866,1.6237500081671946e-19,8.452631614862089e-18,2.2815385959975958e-07,1.1369857312268654e-09
3,0.1943585806750684,4.551865640703525e-08,381992697694.5925,2109690.3741699085,7.106552734385028e-20,1.755185965061535e-17,2.723948336581472e-07,8.37914847770499e-10
1,0.1973273163455877,6.260107717864324e-08,371097627326.5863,1316811.339284478,9.509182903636816e-20,2.4017968886910978e-17,1.6239307408120946e-07,1.1613580452677835e-09
1,0.2045676106059735,7.3397005187321e-08,588642590236.847,1434341.447487244,6.326252499718275e-20,3.302772849804004e-17,1.7875915570855598e-07,1.766435398697142e-09
3,0.1920999625736786,1.3756229388429546e-07,397975110772.7576,3182685.8984993417,1.567554546450744e-20,3.3537196425184047e-17,8.711645913613039e-08,2.1851203617167488e-09
2,0.1884238646806804,2.494133023329088e-07,493168165392.6174,2451267.660184824,8.812902408679207e-21,5.859063884862779e-18,8.482858280188093e-08,9.788117698284006e-10
1,0.1915079468839481,3.739566317414516e-07,365401722068.5257,3500715.2371277474,1.2617704551001971e-20,3.5816443074386056e-18,6.972745460791903e-08,1.219432759204592e-09
1,0.1881965724696682,3.121336387734724e-07,588211748229.7822,4172205.654518728,7.472646528923983e-21,4.4806020861726874e-18,1.157984362590623e-07,1.6106733981176602e-09
1,0.1788418967831284,3.249442102148259e-07,782600361946.4824,7009193.542287144,1.0982684783344146e-20,8.837262429019244e-18,8.795124903210666e-08,2.2446508507628234e-09
2,0.1841128328129879,3.00578398782131e-07,537437829254.7679,8016298.375864977,3.618108809114626e-21,1.0339024929688714e-17,4.7843731921146026e-08,1.8362963582093902e-09
2,0.1801548981586883,4.0574508476382445e-07,694002010021.9004,6013994.597454546,3.829510057084761e-21,5.411676005637781e-18,4.915788812056815e-08,2.184216927330099e-09
3,0.181779827295953,5.383986813198199e-07,420402516005.3223,4604688.349314049,3.124161288480481e-21,3.2995268238708423e-18,5.347477551477091e-08,3.0026942387850644e-09
3,0.1820102666194941,3.8255886930839673e-07,270445374968.657,3863744.7880115896,4.6968673891610455e-21,3.1013569621411212e-18,6.668208339675535e-08,3.160080261642989e-09
2,0.1778556570688179,2.470752160855582e-07,165802936060.5651,4707104.915951408,7.724826285167003e-21,1.5920413450886184e-18,5.7310777541192525e-08,6.463912597465795e-09
2,0.1769760452298277,3.7325722422063597e-07,150849447605.0392,3148998.56174034,1.4188510789484388e-20,8.127190340589219e-19,3.993450397234618e-08,4.114062159118466e-09
1,0.1807238871197039,7.701700135736535e-07,116038671279.0922,4068613.3950610096,1.0271145974349224e-20,5.515809835291082e-19,3.3882132164604675e-08,5.722130264290863e-09
1,0.1753336406896668,4.83757581415073e-07,128409913538.55566,7172630.116745135,1.9202455809118254e-20,5.517623941868991e-19,2.6961284147103593e-08,8.907907506678424e-09
1,0.1844893856288503,4.390548416357494e-07,134636831581.57436,10235153.051099986,3.963359189183076e-20,6.226338309576867e-19,2.811953305304519e-08,2.8113876570889185e-08
1,0.1871568356440585,4.139282008838555e-07,332475554034.915,10324561.2792677,2.3875219092534943e-20,5.105795171255502e-19,4.251884747311473e-08,5.976031560475015e-08
1,0.1882357653375775,4.0419670296132107e-07,280959480568.50586,11964888.665189954,3.433285527545258e-20,6.702233403361067e-19,2.1391198494398976e-08,6.695926496690713e-08
1,0.1906977913999139,2.787496303942067e-07,226638864784.01303,15205263.835168656,1.5834903073798165e-19,8.142546335166159e-19,2.1118346433697616e-08,9.26578507512254e-08
1,0.18766323848968,2.088788715360582e-07,261342826769.10605,43462696.594985954,2.7389063251306133e-19,5.815338973270191e-19,4.2392414624693065e-08,7.502834212821367e-08
1,0.1892449927817269,2.556596915536214e-07,147131042922.43796,20657957.911474265,6.791843397269467e-19,9.078415516738137e-19,9.757207559920461e-08,3.508702123714982e-08
2,0.1832036504674111,1.577342582407356e-07,140297276373.2152,23718336.455200408,3.725551117958496e-19,4.83633419671095e-19,9.721994560492044e-08,3.729233494923008e-08
1,0.1862406170425621,1.406010251852701e-07,157387278534.69046,18252150.360419773,2.3862139277417475e-19,1.5508067308008636e-18,9.361559009881173e-08,3.0174873098891176e-08
1,0.1792033860993839,1.6041192952358264e-07,305342057776.058,24958517.86979328,1.0492584738170986e-19,5.266962503405985e-18,8.933942924339706e-08,3.038953958423016e-08
1,0.1796149252535496,1.392188987244036e-07,454527366841.6846,28453865.154651955,1.0393810620749736e-19,4.979521649078738e-18,1.2690986245253618e-07,2.8177625443021917e-08
3,0.1723784330983841,1.470154475882062e-07,640890410573.0822,25119596.13357146,4.8101240996964784e-20,6.351165862372721e-18,5.191000843319988e-08,2.4433237731345906e-08
2,0.1836559682950729,1.4161962054082894e-07,859042999625.585,22565478.255656227,2.217769431405054e-20,1.9900906112023132e-18,3.2264451382339984e-08,1.2501289006119204e-08
1,0.1776798471643867,1.5569823979039478e-07,896085146075.218,23028161.64127094,2.5220992266072102e-20,8.890092611910208e-18,4.589911528898216e-08,1.3190122268039717e-08
1,0.1803145716760368,1.4669714766476134e-07,1150301813213.3572,23868274.723594263,3.274347570098658e-20,1.1030071943260757e-17,7.458457460899009e-08,2.470670730837483e-08
1,0.1807773400766521,2.05381508287032e-07,989020112792.0812,18691276.62846203,3.459042843585554e-20,3.2169772199510856e-17,6.294082220966745e-08,1.80828737543747e-08
1,0.1755775209133448,1.8468770824478066e-07,1037456417049.444,16427548.602320924,2.363953383545228e-20,1.149947604114304e-17,7.776651190861723e-08,2.749384851850656e-08
1,0.177284926509974,1.4919294716151918e-07,3198314080130.0435,12440046.324949613,1.032239739828911e-20,1.2240139232798857e-17,1.2975659584033557e-07,4.290169777026391e-08
1,0.1809682342277428,6.268160033544475e-08,4436118497472.32,12834517.258816214,1.7143943686529258e-20,1.2166966130173466e-17,8.51186944118689e-08,5.8963611291146456e-08
1,0.1845771578695944,5.066404037119454e-08,3255958291193.361,7692842.530075762,9.948365141436116e-21,3.939612878875207e-17,6.37972590082328e-08,4.21072708525734e-08
1,0.1761623532644692,4.4517826681717057e-08,1633775702773.475,6223435.452969686,2.9389559773967707e-20,5.2312446171423084e-17,5.85184227700682e-08,5.0694331578010645e-08
1,0.1750426848555829,2.5574424011809698e-08,1779448536146.1963,4200961.274056904,2.2253815239487344e-20,5.45576643173261e-17,6.402880248755263e-08,4.61712537630583e-08
2,0.1752122101860735,1.2135745382588856e-08,1293873298919.7666,4441939.414972536,2.249161540104849e-20,9.569410444570368e-17,5.4006550349533755e-08,4.8602886372230725e-08
2,0.1754621750725204,1.7594651415580798e-08,942379397681.5112,4746143.046666973,9.99245677269974e-21,8.88851252967535e-17,6.72681680478983e-08,7.688171661401818e-08
1,0.1801888587190084,2.8955997821140563e-08,585374136576.3805,2639731.971695056,3.073251924185109e-21,7.94421938400981e-17,4.463591515223584e-08,8.3290204688555e-08
1,0.1757908863802628,3.2448080223143544e-08,826552400790.8232,2695498.857317408,3.0495638158269225e-21,2.0602580588820007e-16,2.318287875937317e-08,7.484605079697848e-08
1,0.1789333636900453,2.957387342203152e-08,856366634190.6871,2264353.0121995807,1.6301644793534493e-21,1.1480352863516618e-16,3.1598376131703654e-08,8.168096112992485e-08
2,0.1841184211260955,5.1185864626166825e-08,1093653778736.3356,2974566.055644656,1.5912284915308429e-21,1.0510987574232407e-16,2.3513616598174854e-08,7.752329977809161e-08
1,0.1900168603214199,3.751866906274682e-08,726520425790.6014,1349676.8645147658,2.920940422596072e-21,9.212195664801375e-17,3.944456084112209e-08,9.308386857618817e-08
1,0.2001306873801658,4.667104979590128e-08,211944618458.2896,1175560.9652620829,3.0494619689641813e-21,7.361620867019306e-17,4.0108536592612853e-08,1.0415651639575817e-07
1,0.204596764351482,4.651014542183521e-08,168461669464.82043,1489587.8144813743,1.1939776994562657e-21,1.9478981137040498e-17,1.4501080335330826e-08,1.454203149103424e-07
2,0.2037704555184574,4.013209773845624e-08,183020593110.29645,3775633.378052483,1.2324251240303605e-21,3.4949377119920555e-17,2.58668266286325e-08,1.5209854301986414e-07
1,0.2050747009284261,3.40839626373888e-08,165922035479.86682,4999418.454697554,4.23920644157888e-22,3.6747471368606185e-17,1.5634560634831013e-08,2.046556020984599e-07
1,0.2106279861724684,2.9264839544270734e-08,175988197935.04572,8265668.041544771,3.8847777537798552e-22,5.53676719885654e-17,3.0934483546519246e-08,1.727746381400327e-07
2,0.2032040505757566,3.2951155627949346e-08,154813933722.74844,14271548.23840667,3.560441438001e-22,4.0826394406640765e-17,3.099602931224795e-08,2.0233327238301106e-07
1,0.2161818122086944,4.7081833216746375e-08,204068961880.5012,22807847.322977625,1.3202616667297204e-21,7.140482509179159e-17,3.349347403377541e-08,3.331813640365327e-07
1,0.2228923832715415,4.9600782887206825e-08,340309994948.1614,21719579.208626285,9.997192380076185e-22,1.0412857529833419e-16,5.58390438455231e-08,3.489638889916336e-07
1,0.2183564576701661,6.057943936249109e-08,666455962788.0177,17043271.83714302,1.6466896416616268e-21,1.1825089863530272e-16,3.636351998573855e-08,2.817242611248641e-07
2,0.2175471537700298,7.188172765782e-08,1055556059857.9248,8233866.340170394,9.162274915631174e-22,7.944930222420955e-17,2.29003493620815e-08,2.1556198216345861e-07
1,0.2187892673980214,6.37470063751408e-08,1009069716338.4069,12966712.592935782,7.135400721107389e-22,4.445647754206768e-17,1.8342962607671556e-08,1.8055444822684845e-07
1,0.2110606053074538,5.710108673055848e-08,792864147860.4287,16109376.08446511,1.85866318201172e-22,7.237276525624944e-17,2.195633743802316e-08,1.09259918471101e-07
1,0.218033500847513,8.786573618211892e-08,819115478238.4102,17192395.510385763,3.631462716527884e-22,1.1382651130964782e-16,2.344558456427789e-08,7.84349441165504e-08
1,0.2244408327622426,2.319460156755419e-07,853582642316.8477,27446371.35886116,1.5189023663149291e-22,5.030510148209537e-17,2.2481650606362548e-08,9.668449651097037e-08
1,0.2276847231778049,3.271829525039003e-07,1344459846108.9492,29610828.857202087,1.158282062733421e-22,3.066578973693235e-17,2.0072017188438217e-08,1.4948441124346196e-07
1,0.2267954436395999,4.904446852790747e-07,1600188150017.511,26117840.384275325,2.4761519094636115e-22,2.2947001727547848e-17,1.9753424293656163e-08,1.658733366474299e-07
1,0.2221683041816095,4.826364417854162e-07,2831638362125.352,13008385.755910508,9.058257164496556e-22,2.9679472551365653e-17,1.6246273435078956e-08,1.0659247510971845e-07
1,0.2184648098684148,4.408386909174174e-07,5666900471970.081,13751130.515982186,3.787710915056229e-22,1.769542383339889e-17,2.465591597832804e-08,1.2416236530106298e-07
1,0.2046378539188013,5.424034840142342e-07,5578232390363.866,15282136.821865516,8.115122911031285e-22,3.406946274836345e-17,5.416328237316075e-08,1.1701789325785121e-07
1,0.2082529617926183,6.78496347927754e-07,4022045469623.856,14277001.12801786,4.048644716455717e-22,3.57974025626982e-17,5.531862351848721e-08,1.1799673163895096e-07
1,0.2012265835837667,6.09602418094358e-07,3366527786748.832,5949262.865760419,4.773073341213258e-22,3.643695721941413e-17,2.8057649919813128e-08,1.0905736646040701e-07
1,0.2023898639808368,3.213463577367624e-07,6674505407668.476,5334360.848841189,6.731316404742437e-22,2.6423819599424178e-17,2.8041447553188396e-08,1.6946780582517113e-07
1,0.196958117907646,2.496207773998857e-07,5615904033022.016,5579550.958400832,5.01423032441949e-22,1.2067744933233419e-17,2.8343652975268753e-08,3.1054147769177973e-07
1,0.1926629191005348,1.9014803889828444e-07,5734391287070.546,5049134.395737885,3.463885663387061e-22,3.112794037328868e-17,7.14534841824961e-08,2.0457401912005938e-07
1,0.1922908912785995,2.2638856048321186e-07,3916358203118.7,5817623.559910144,5.815033396947142e-22,1.7436701782372506e-17,4.853994799048867e-08,3.167182077140401e-07
1,0.1922689141133633,1.908087714685933e-07,5903535734743.624,7860093.252802383,2.701757095721481e-22,2.2417698758082682e-17,1.0223781237104175e-07,3.208343666094565e-07
2,0.1961001384551777,1.884132132882649e-07,3657008537929.662,8875040.96515308,2.8361933116263253e-22,2.1578341040966377e-17,1.1991997910407418e-07,3.738201651445909e-07
5,0.2047563170620958,1.7193151046994288e-07,4404012914519.896,15812948.354659006,2.0174137472773054e-22,2.2719515579330852e-17,1.27135094496389e-07,5.542410682646113e-07
2,0.2110853166871386,2.082824655570711e-07,4516154962746.261,13974504.878111904,2.4518793485447744e-22,3.2125878161256054e-17,1.6580495354822956e-07,6.728361402746691e-07
1,0.2153740547794121,1.967037787502722e-07,5893026727321.619,23120332.693841405,2.464267639561513e-22,1.4611129883905468e-17,1.750236419496901e-07,3.431790262540308e-07
1,0.2241072445186891,2.110285798425261e-07,8162638144476.887,14921253.254563311,2.703218618283477e-22,2.1489420115405905e-17,1.1663546095115655e-07,1.909714161613764e-07
2,0.2282230702764594,2.495371969465607e-07,6713059827049.238,17917397.843200564,5.071155017001976e-22,3.1079177605037475e-17,1.562931896491871e-07,3.742972217837656e-07
2,0.2301615872388335,1.6818696292601429e-07,7310282006908.421,24949290.784571286,2.112345358418602e-22,2.7306321317761922e-17,1.571568744975857e-07,5.162651774509412e-07
2,0.2372452693888471,1.4568461949981182e-07,4892948966119.03,14634261.730277857,2.367244558974232e-22,4.196485735229913e-17,9.91710402690286e-08,3.6452085552767e-07
1,0.2338798796374492,8.55051802382742e-08,5085102963485.203,15368928.658022111,2.4151740691401456e-22,2.4151291626641744e-17,1.0771411657878045e-07,4.013800664884831e-07
1,0.237546650936451,9.563391089613733e-08,4512613935390.628,8329740.159070613,6.375980168833651e-22,5.223412581711665e-17,9.472347418538749e-08,3.167245281346312e-07
1,0.2331477290782908,1.0558189753060125e-07,5056777698792.072,6092305.970798028,4.2046598262417033e-22,6.864637297434499e-17,1.6436997414448118e-07,5.157114150256165e-07
1,0.2338423824624725,9.625050572518273e-08,7476467849538.02,7920568.222803739,1.86840494268354e-22,1.7166815628566176e-17,7.561416015357617e-08,4.035765483291371e-07
1,0.2343099120954168,9.979790123522689e-08,7126499976041.879,5686786.07668018,8.341109075301479e-23,1.1107035761314826e-17,4.283980848771974e-08,4.538115589940904e-07
1,0.2361702555768567,1.334829687037708e-07,3292805853308.1885,8092084.197597471,1.8174057547702087e-22,7.675071949293768e-18,6.258512725747476e-08,5.90723707750119e-07
1,0.2331400329780769,6.994241802871832e-08,3136558337460.7114,3461806.145319617,2.1814645015603664e-22,1.856951539148868e-17,7.282392060176221e-08,5.831184787543031e-07
2,0.2276441513535056,1.7514243205116645e-07,2042163964188.3464,2486109.919452327,1.4231614626642765e-22,1.5207983875430614e-17,6.436332122779755e-08,3.283248246159923e-07
2,0.2251508334645367,1.655426287949078e-07,1584072446419.9253,4592360.972623555,1.5834025162493348e-22,1.0999429367405056e-17,5.4717958856367125e-08,2.488505551897737e-07
2,0.2197697736659631,4.347252794599219e-07,2063095517364.4084,6997529.215902004,1.8828426505322177e-22,3.2230699708289966e-17,3.9200161753750554e-08,2.616389317953833e-07
1,0.2140605080232229,3.049933786815995e-07,1982159486567.588,11769481.854935143,1.826754134230877e-22,2.9624665981854905e-17,2.7452920661460683e-08,3.932582513290657e-07
1,0.2178720716238406,3.1825441661472973e-07,2492749495513.366,14796186.55740734,1.6750080171315897e-22,5.903087840489074e-17,4.629379682666372e-08,2.8912992051092945e-07
2,0.2049979548533908,3.306820678505616e-07,1746264411530.016,12697641.876265414,2.7409810045340227e-22,1.624216776661815e-17,3.0517752472409415e-08,7.329709724384439e-08
1,0.2038900188586833,7.571917781303778e-07,1443961792841.2417,10794409.969790569,4.897111758173364e-22,1.9214529934990204e-17,7.151491681242224e-08,6.01192176581177e-08
3,0.204423641335584,5.593575777759173e-07,1761712021147.2302,9177395.658372931,5.595413510595575e-22,2.766132929033626e-17,7.636625791651693e-08,5.9527188612487454e-08
1,0.2147799266482887,2.481126638789938e-07,1223564434505.9246,10662296.63192042,1.232941559780655e-21,2.1995086781222e-17,7.097463223048165e-08,3.792566664204712e-08
3,0.2225306809167432,3.467554170216963e-07,939030710616.046,9344186.936334591,4.682094690797298e-22,2.2976284055244566e-17,4.852384905977805e-08,3.860512066944681e-08
1,0.2290738002164884,3.767450247132235e-07,432018014870.05176,11324472.52523612,4.729344095839734e-22,1.7074372270018432e-17,3.5128516802445366e-08,2.48046526530361e-08
1,0.2277640060252344,3.6518196363012964e-07,369436225378.2816,8874675.292321295,1.0736205214259898e-21,9.637394137917245e-18,1.989039198334069e-08,2.7204129068261152e-08
1,0.2221570970559757,2.868491973742004e-07,320386548653.48474,16040324.07760732,7.123339653753781e-22,5.319134279268869e-18,2.099565965131901e-08,2.0838938471211932e-08
2,0.2161543393342434,1.439117447913061e-07,609146385381.5508,16868047.809969615,5.354425313182728e-22,1.6651994870090832e-18,4.1087093789521874e-08,1.4508828546079862e-08
1,0.2137688609564574,1.096500945860207e-07,401964571793.89465,24550847.71226701,5.59159938990893e-22,2.9339543342790344e-18,3.247860322029959e-08,1.872187738263285e-08
1,0.2116790920729562,1.290251211287957e-07,337367426974.7244,19012187.303820327,7.027895790490837e-22,4.132055981639221e-18,4.0728919563983896e-08,2.5218131121338777e-08
1,0.2107529338448356,1.1851531718889237e-07,263020399777.2836,20508460.875914108,1.734782596431587e-21,5.672301826906556e-18,3.5761939489023054e-08,4.773775665023856e-08
1,0.2085533264222543,6.956310148714647e-08,374291138508.684,18258122.98118387,1.2645287812930129e-21,1.1439381182950704e-17,1.3096002999790665e-08,2.897470424457121e-08
1,0.212262152374628,2.1324757495313543e-08,198369196122.03217,20839153.921603628,2.358989439559372e-21,9.713030663882772e-18,1.9508153512669376e-08,5.2132003891984745e-08
1,0.2132910288262718,8.789244919764826e-09,99329574636.78128,18282703.49881623,7.273514645734459e-22,7.784445147653024e-18,1.3412932078584804e-08,5.07434653101406e-08
1,0.2136855980485436,2.1309062913640163e-08,95723256650.90112,29110408.797261298,7.123039306170288e-22,3.927922841589799e-18,1.8078623890840308e-08,3.105688674688e-08
1,0.2160379289148733,3.2129896744742585e-08,125850441732.0192,15195435.508650368,1.295033997611177e-21,2.1727422015330094e-18,2.2313274201297232e-08,3.390703833771075e-08
1,0.2174380699751859,1.0350307699753996e-07,97903107552.71826,15804818.456615098,1.5958014796548974e-21,2.7048298554059426e-18,1.4796190427132404e-08,3.8144508400934175e-08
1,0.2165404521232057,6.57606504878117e-08,165274130111.42215,14950955.131494349,1.7663919864263748e-21,1.3653428448774195e-18,2.8052264669248636e-08,5.0527803617045557e-08
1,0.2117420930524128,5.5783542387065626e-08,198239276401.74167,8004061.680475521,3.3815927932911894e-21,1.6758384914489753e-18,2.498278989370584e-08,6.817798683019828e-08
1,0.207815963674933,7.435978676890926e-08,215603644757.7598,6722491.153406655,8.765596960128094e-21,3.889701884850996e-18,2.2382607419306577e-08,1.4262314108960566e-07
2,0.2079253784501704,1.1342851969962787e-07,333388744141.68427,11348842.62865691,8.338377406051066e-21,3.606145166807475e-18,1.7757042074983673e-08,1.4775268883539045e-07
1,0.2107137180230142,3.050388756938972e-08,470308184005.8419,15093788.168061348,2.0815424266349542e-20,3.443440239854641e-18,2.7634728894483374e-08,1.199384216294671e-07
1,0.205575887453691,1.633168564577049e-08,479384487694.6426,21293050.59491292,4.0578158612215554e-20,7.341766327869554e-18,1.0524162770727798e-08,7.26846164473129e-08
2,0.2042773811010559,1.5525266665750526e-08,994358041486.0092,18304405.84227616,1.1714432696405581e-20,9.004133800157346e-18,1.4033053076123684e-08,8.77832203685572e-08
2,0.2056599025012349,1.3168867280619043e-08,2046904639483.4417,14110795.40832156,9.548626263136927e-21,2.206255751245746e-17,1.3387637407736e-08,1.3432350254192048e-07
1,0.1988412262897171,1.0470768718060285e-08,1845364594295.684,10207809.9383664,1.5523059804036803e-20,2.879920941669227e-17,1.4730811438487854e-08,1.586539299216478e-07
1,0.1935043165591297,1.9804102267495972e-08,2449328513378.9995,10833118.319928063,8.512191395068084e-21,1.1386165723385973e-17,1.8499615775531425e-08,1.027533037554872e-07
1,0.200854952383719,3.823087343868622e-08,4664806239366.136,12312919.928178102,1.4747653599063992e-20,1.7631217961645465e-17,1.4407686921068292e-08,1.676707268195783e-07
1,0.2007362632547674,7.051934984245696e-08,7582777906850.065,8773383.110795641,6.523495159841548e-21,2.6648898720675957e-17,8.333976057707563e-09,2.1739449299393335e-07
3,0.1967419337555591,6.103139025716191e-08,5835933152818.006,7707914.702321969,6.511091913396743e-21,2.4643663244339042e-17,6.529388310987523e-09,4.580652461592533e-07
1,0.2051384228304527,3.859358354228694e-08,3664525264433.648,10422058.554753209,3.248832623389347e-21,7.855074098282582e-17,3.655187953492042e-09,3.037475823718975e-07
1,0.2025194151884279,4.675750359147632e-08,3912012280565.841,15437827.06138669,6.931949433231686e-21,1.0679952316239371e-16,4.5808881736208e-09,2.0806466819475846e-07
1,0.20261773826884,4.850605370437208e-08,3588769379144.9736,11289432.52154025,4.253582171380171e-21,7.714448394549025e-17,5.301096586019149e-09,2.6007804018044964e-07
1,0.2033270524000386,3.595852509396192e-08,3148100363499.1216,8030851.978304648,1.10968149558749e-20,4.464815990899258e-17,5.080272376482462e-09,1.8602613462998857e-07
1,0.2037098226469913,3.0725109579364624e-08,2361815782946.271,13204621.46741497,3.2417156895860493e-20,6.586523156775711e-17,7.384006049808329e-09,2.052732047241426e-07
1,0.2049124912732094,3.0993828654290214e-08,2226335163691.8604,12163822.44193717,2.2563933137615422e-20,8.948731612472485e-17,5.165894678906793e-09,2.308640811712994e-07
2,0.2070533304942501,8.911653753657016e-08,996614399773.7142,19133310.3669373,2.639560213586105e-20,5.021511738408233e-16,6.946369244655547e-09,2.447209560858748e-07
1,0.2186919874703825,4.735199668630056e-08,953063838650.5812,11320397.851980068,1.1079108321433378e-20,2.310961716285869e-16,6.955482015295532e-09,4.158492095827893e-07
2,0.2133693731542437,3.2839100279436155e-08,1130509562003.8655,9900697.016826686,2.6430571400175927e-21,1.8328423713864246e-16,1.6514003191764857e-08,3.207232208906676e-07
1,0.2144041319671585,3.677164681289575e-08,1310630924781.352,15513940.933496283,1.4634094467466504e-21,8.012949591056853e-16,1.7661762753575904e-08,7.46487418079672e-07
1,0.2192147941167815,4.6222770988064624e-08,1184500997872.0056,19528372.5068629,8.455472222898361e-22,5.143767976189455e-16,1.0156383406923909e-08,8.32683903313428e-07
1,0.2199931353449926,9.632329468115928e-08,1329842956440.6006,29738940.800348084,5.252740656175503e-22,4.652674104786329e-16,1.4643801741938904e-08,8.017735131299851e-07
1,0.2132631274870253,1.104077403390757e-07,2481924111878.0825,38222570.76208044,1.067471381276421e-21,5.154343805259559e-16,1.607245635842926e-08,8.410856194668864e-07
1,0.2240364129281086,1.1932387547229428e-07,2174469008340.8645,56976787.231310494,1.0427115613049236e-21,7.44611191296432e-16,1.618030975334633e-08,1.1587775094270682e-06
2,0.2150953069008588,3.174272731830332e-07,1917142892182.99,20268820.585390262,1.0366618033016849e-21,4.860873218468236e-16,1.2390159611297904e-08,1.4328998208938998e-06
1,0.2148819691671689,4.720985117021841e-07,1402941719313.333,28094047.249427315,1.3459603506696837e-21,4.0119690231096823e-16,2.261820790860845e-08,1.1133794428117108e-06
1,0.2224529330068637,4.217809030828201e-07,2185617096839.037,26305425.876007777,2.8459351553545935e-21,4.460603955983953e-16,2.402661893206556e-08,1.481033445194517e-06
1,0.2281559749566275,1.992472395823581e-07,2853136141669.303,14866411.425407622,2.364082183225255e-21,1.3528250818212113e-15,2.788195693141775e-08,1.2932668891935456e-06
1,0.2305259863322425,1.9090603777641965e-07,2876020017134.7607,17839490.372273803,1.3884055545372688e-21,1.724630862935643e-15,2.771130459121812e-08,9.278644560696118e-07
3,0.2313717594090805,1.6971215497808857e-07,2711019231979.066,28048285.66835714,1.9924389061492126e-21,8.901870125713532e-16,2.37696226466384e-08,8.837908105094374e-07
1,0.2326613212631279,2.7507975895579e-07,1902125735296.7864,37194589.601316586,4.724329149917936e-21,9.076045121501526e-16,2.7746583572843604e-08,8.427004353553766e-07
1,0.2419482064034747,1.1637756161212053e-07,1711563095419.4714,31597156.138633467,2.375824826591022e-21,1.7195738232346837e-15,2.118407207628776e-08,7.214889047062876e-07
3,0.2385910209801286,1.2436174979577337e-07,2048513909982.076,24112787.43834438,2.9506855578084248e-21,9.064152003271317e-16,1.5148806783144025e-08,7.556498171313893e-07
1,0.2410295825308886,7.911064490680124e-08,1383742419458.735,10893275.850776743,9.142513835692193e-22,6.326193186831924e-16,1.987308902230537e-08,5.80971718026025e-07
