N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
4,0.1922208544870043,2.097469566179105e-07,8014058130.75203,33637797.994667605,6.4439643613724315e-22,2.7126433906169787e-18,4.482296546104966e-07,1.1961445512711022e-07
1,0.2027736083446373,2.768034897050625e-07,15087684439.848309,46390967.62162597,6.669245189148923e-22,3.1338005247315767e-18,3.743533712549518e-07,5.607843756536838e-08
3,0.2080675283995413,1.7758015466823396e-07,13099181806.348385,36003693.13663457,5.0051054887499225e-22,3.065669782435504e-18,3.8642384733439333e-07,7.897366322353493e-08
18,0.2110435629402034,3.0033747326438936e-07,10132698254.51282,40721228.73395013,6.941414109704579e-22,3.1694217784684247e-18,2.7966092143598084e-07,5.382319599283845e-08
105,0.1910759662631526,2.612093841743567e-08,35226243275.98478,27657576.772319764,4.610752634194909e-23,6.142476946991882e-16,5.221393251975497e-07,1.1559109164951585e-07
33,0.1984041342426792,4.4600637687733145e-08,48222696145.25176,43579388.8399431,2.3958824506839723e-23,5.510715884151022e-16,7.470442754516047e-07,1.2574162414989344e-07
25,0.1983444500958679,3.7010987941896044e-08,89445109156.16637,38356498.89589614,3.8506713724779874e-23,5.793540455334351e-16,5.286847982053464e-07,1.9749278347173304e-07
5,0.1992704097836844,3.503055147113868e-08,66682141694.81114,36340892.60294396,7.00280158292109e-23,5.462105222234158e-16,4.957484530082536e-07,1.573864452221292e-07
1,0.2015328088726416,3.4004544036290544e-08,120229564684.8334,65151700.57131236,1.2886349883919236e-22,1.0060040545838124e-15,4.078452993786843e-07,2.554752210596771e-07
16,0.1964246506460589,2.7919201518804796e-08,85447546236.98079,40217718.33908021,1.7748319620000738e-22,1.039239270068442e-15,5.255058129872103e-07,4.213874520892162e-07
26,0.2003692192320167,2.894078079949034e-08,168366930135.93198,71580380.70978576,5.715098076509085e-23,1.3745477425361776e-15,9.804220831978511e-07,4.596405781949584e-07
4,0.2038275077407098,2.3483362353901124e-08,230344418225.12863,61689066.030533545,1.7411768086161218e-23,2.222305686626824e-15,1.0988908628190909e-06,7.481471280028753e-07
2,0.2044744197865318,2.6120986672059275e-08,196713950580.8963,62524490.19555938,1.6211465429573012e-23,8.081184497027812e-16,1.218901982810153e-06,1.2899240038363951e-06
4,0.1998323437201805,2.9961524183603584e-08,83066801065.9447,42199896.07163454,1.2218994019340473e-23,4.985459302577889e-16,2.1076631952968988e-06,6.462846127765809e-07
9,0.2023209148813838,4.0020887857982494e-08,83461197727.38371,43615987.10609565,8.567021725441293e-24,4.295977665695903e-16,3.2044436284682877e-06,4.572291451114933e-07
24,0.2074929659797156,3.743158460055307e-08,83928312558.40419,45092578.96786016,8.723111255017112e-24,3.667959239794263e-16,3.90703860883454e-06,3.178295569115836e-07
7,0.2030558423384721,4.8780224233451633e-08,53582653062.57469,48426863.42590443,7.004881152975594e-24,1.0574001785343226e-16,3.360111292485192e-06,2.4867051695779736e-07
2,0.1996068508924977,6.1009268524045e-08,39946632353.56036,42644789.692774594,4.452077732017976e-24,2.210320269607561e-16,3.031649729875917e-06,1.5520851856192237e-07
29,0.1995204160894822,1.0298582595311856e-07,30533232520.167843,50121939.34059941,3.9494085251121014e-24,3.249463917189038e-16,1.7096239718556658e-06,1.7783991238772778e-07
14,0.1998178096078078,1.1025505564902281e-07,23753325570.00541,43470760.68447512,7.908415864501242e-24,2.102860486832024e-16,2.353270583746945e-06,1.829447278772062e-07
8,0.1926239167307948,1.6241308780943166e-07,15223932092.93803,46212232.86633887,8.373810154200962e-24,1.4500022274815838e-16,1.7473259109250148e-06,8.220963761102098e-08
6,0.1919809030509113,2.502568572797789e-07,17447827831.86129,53953175.101443626,1.5293413855290012e-23,7.64580190809794e-17,1.9196533036793324e-06,1.0192210294648257e-07
2,0.1962552450183332,2.015420021970696e-07,21947730724.80432,66954689.76321791,1.066313265699948e-23,6.931490131131581e-17,2.45567398686012e-06,1.315169205737721e-07
16,0.2002507734689283,3.907785475017196e-07,12147284570.727057,53166177.77079469,2.3969023231318826e-23,1.1464010270445592e-16,1.7595861399116845e-06,1.9018434474147595e-07
20,0.1998032898459004,5.428129074839159e-07,13933188964.378431,69394572.0190413,2.9388750973824265e-23,6.299581656891318e-17,1.6684018823886446e-06,3.061618060909143e-07
2,0.2008925241120121,3.12715604718477e-07,12932874038.123363,66138302.45137369,2.386722771323864e-23,5.670604364748937e-17,2.4767892000699683e-06,2.892872947853281e-07
12,0.202679049085795,2.134035040751016e-07,15124138012.456047,55859818.703366,2.3735407539419246e-23,7.876853923474822e-17,4.491086831429405e-06,2.305242732293481e-07
3,0.1952969209237106,3.2264243490046185e-07,17827924285.960007,68616563.77433042,4.170650814756417e-23,6.527081640727526e-17,5.002626071587602e-06,2.92846437955635e-07
14,0.1901827164491956,2.595878515987303e-07,9939377025.920794,38774371.94008002,4.645309749604742e-23,1.1252449917780036e-16,3.8986124218289576e-06,2.464771504024934e-07
12,0.1819827874657492,2.242004276029229e-07,7179297856.080966,35642571.454914264,8.888739610252122e-23,8.853931128251264e-17,4.529491141624504e-06,4.106209554152889e-07
14,0.1779010533871235,1.4085790557965874e-07,5726657969.416179,27598251.728657365,2.811367301243403e-23,1.1996139638211391e-16,3.2434450776395527e-06,3.644304381913223e-07
7,0.1835153595318397,1.4960277026635976e-07,7436168056.901412,28489167.435038406,7.626281866212386e-23,1.9422049590967063e-16,8.357713452304622e-06,4.604182037383901e-07
19,0.1795868530919493,1.1949306637658142e-07,4892658333.784411,25940620.67482227,1.906392591772568e-22,5.359684582273607e-16,6.861671534594888e-06,6.714878381803623e-07
2,0.1820474516897244,7.354002227461587e-08,6618246928.927278,24615355.66719114,2.0276885049567997e-22,3.691606591034796e-16,4.1008253374936666e-06,1.1028926552502957e-06
10,0.1807017962597206,7.35696563362368e-08,10341497656.74206,26270297.02763554,1.7994069084330888e-22,5.66954793158144e-16,5.127320179595006e-06,1.4811607358267563e-06
16,0.1823325172131256,6.784861077516023e-08,9205639180.733362,25047027.51439722,1.5629564939113733e-22,4.617933663561959e-16,3.0531130943589293e-06,8.700195258124266e-07
3,0.181540182097159,7.552103048419702e-08,9963429558.29714,25159832.48055598,2.6743704482883125e-22,9.418395977034892e-16,4.692956565508124e-06,6.976768399290537e-07
16,0.1805576654953811,1.231257367829492e-07,10684076835.027763,34642131.15497172,1.6496447585083164e-22,7.603185552102213e-16,2.277731475079804e-06,8.817900706859572e-07
9,0.1832301161247074,1.2883847491973204e-07,10263125686.783794,32032236.08460697,5.669143700951143e-23,5.628592180927185e-16,1.1822845650822506e-06,6.571712169187239e-07
11,0.1871323349250515,3.006850309982641e-07,8517771073.611103,53021580.95098167,1.0644007798984211e-22,7.26819081959331e-16,7.033240585576821e-07,8.878663403160209e-07
18,0.1884715731243475,2.060360742215921e-07,13634846398.29292,38871000.25318608,3.8026936517843536e-23,3.4870849458406557e-16,9.432829219807708e-07,1.6516642736629783e-06
11,0.1843080714062951,1.182523867764425e-07,30509196600.509125,49288693.12260486,5.906323623044433e-23,2.839546932623117e-16,5.207348469391331e-07,2.821596529683329e-06
13,0.1843855824663609,8.982203432776918e-08,27419752867.20308,41493723.70272212,1.1840129045509804e-22,1.2552369423424968e-16,8.19369334766778e-07,3.820366987276132e-06
12,0.1854205451857936,7.586377093525963e-08,22777270561.135715,34430189.37006179,2.1045779884746805e-22,1.1169617516608916e-16,5.253234625156907e-07,2.776417403451859e-06
31,0.181182421602371,5.401609990411683e-08,22878581305.690952,32021677.80956684,3.8786994328545376e-22,2.460913506597918e-16,7.161355587087204e-07,2.6838179126079374e-06
13,0.1766496170740576,5.5054873376217295e-08,28833174695.409546,33028297.948261205,2.0932761974088517e-22,6.105974220588776e-16,7.159006107953101e-07,2.032090353694365e-06
21,0.1732877058030786,8.927322575554537e-08,43291604992.24366,48623894.2522409,2.311602127656404e-22,2.2639908935931607e-16,4.414183786337021e-07,1.95238611668757e-06
35,0.1724156563262144,6.160377278107726e-08,38111601119.563576,44502084.732091166,4.1343620862113753e-22,2.3291172799389675e-16,3.901910031092661e-07,1.922964001203418e-06
22,0.1797700904234825,4.9620903415307696e-08,33317197753.816566,39768765.05031767,3.74394434000206e-22,7.933127588584205e-17,4.230089242317577e-07,2.477927198940821e-06
1,0.1760990411624902,3.5812785922395333e-08,35152964603.1817,37096190.40989197,4.433928290426211e-22,1.027290301402898e-16,5.573652884056388e-07,7.100896518642396e-07
64,0.181137063366102,3.653222924872128e-08,24590763809.45981,30750705.360029925,4.66730886236452e-22,2.5558721661948503e-16,8.829507215814932e-07,5.346535075399797e-07
10,0.1864266991597861,3.9126813682029626e-08,21734039353.681965,27198852.29946015,5.627813102166684e-22,1.9685373923666767e-16,5.335077958066661e-07,3.376956202965705e-07
38,0.185287937948074,3.0558155181274085e-08,37213970351.2663,29325973.267415192,3.6429688820209096e-22,2.4729315131830544e-16,7.245420159063457e-07,2.445309300402934e-07
24,0.1865733624329054,4.834354526446853e-08,31640241474.669,35528894.93847659,1.9531782677169032e-22,6.987804483215503e-16,4.164179219797447e-07,3.983318944805528e-07
52,0.1826073351714507,1.1321088381099925e-07,42569739848.461136,64398251.34453965,1.451860755474089e-22,6.34105312566808e-16,4.238726788465074e-07,2.640043807118917e-07
9,0.187964828854016,9.553650635066912e-08,50765695074.63586,68852134.4613777,1.6646192775217669e-22,3.806360805453429e-16,3.838048721027373e-07,4.201524297121745e-07
147,0.1902823442380327,1.373407371495896e-07,20848811475.895386,52991580.274429366,8.369155824339416e-23,3.3821918404586923e-16,7.700318515624246e-07,2.080092480370373e-07
14,0.1879787256778562,6.00975063891843e-08,15082959190.453,31180776.16306373,5.0618415673022063e-23,1.1357517474264034e-16,1.0822856557642932e-06,1.2619350346060452e-07
16,0.1857108735934364,7.51950325355102e-08,25418318191.074352,38517846.78713024,5.619621769476417e-23,9.322308302075911e-17,6.839994416136436e-07,1.6764057819734345e-07
8,0.1835484896080642,6.986942829739935e-08,30206197776.834328,32852743.27997516,9.331957779114504e-23,7.481355002684112e-17,7.039982840785367e-07,1.9501803296181188e-07
1,0.1824944029040963,1.0738272468173242e-07,36349145279.40864,55702783.85351511,7.375232131956122e-23,4.6881719890638174e-17,5.166209821485423e-07,1.573396992835512e-07
7,0.1822174707547847,6.867371678275676e-08,41620249795.83996,51174059.44560609,4.757021636599234e-23,9.45485519145998e-17,2.9698869328246816e-07,2.574339145424776e-07
45,0.1827527301153122,6.875118570780537e-08,64216419601.69327,58708763.31949201,6.73338376208992e-23,2.429264747678778e-16,3.8626659483360177e-07,3.5127014977160266e-07
15,0.1862437038331341,4.925121044204794e-08,87302002653.99837,58090712.758173935,2.8629887487393894e-23,1.1520207637787374e-16,4.145921422235266e-07,2.0994782548154005e-07
6,0.1866730440710667,3.041894057869536e-08,79865930794.82925,47372903.45144957,6.284351284319992e-23,2.1792837214921399e-16,4.83508494182244e-07,2.985852952333816e-07
6,0.188996611123986,2.1319748905122742e-08,65963328035.359886,35561271.7323759,7.024164503173229e-23,1.4492998767581698e-16,5.06549239040521e-07,2.895344650041135e-07
1,0.186935048334397,4.4893726358734034e-08,47428165307.81715,38680412.15353147,6.208199467132191e-23,1.213974189246875e-16,5.45034922364658e-07,4.03136162473503e-07
5,0.189784953746657,4.3850248329295115e-08,37953218857.85635,32590351.06336653,6.548976249255115e-23,9.692017207042843e-17,6.364517742229829e-07,3.685377301892765e-07
3,0.1857333043480062,4.3024954077469066e-08,49497578667.7888,39557596.63351696,5.725449786653606e-23,9.361035035303846e-17,6.592695109087938e-07,3.9436017628041893e-07
7,0.1855160474425393,5.3851264746264616e-08,79162040148.62935,54513443.0487521,3.1179464457786925e-23,1.2915340813525646e-16,4.307792641228809e-07,2.558734012696822e-07
15,0.19135379416741,7.115821296775668e-08,61234409065.24493,48999727.47323965,3.240753144569332e-23,1.010953841325405e-16,5.596844153829116e-07,2.5735162614480826e-07
5,0.1948777965569142,7.572789021028584e-08,62723048144.92152,76189268.92631383,7.595931333497482e-23,1.8190379560456576e-16,4.4208857638023e-07,3.168203680318494e-07
6,0.1910152634095902,5.7170531334649564e-08,100914139476.32724,62147715.00865981,7.991686317872815e-23,3.713672704749543e-16,9.792631914450011e-07,3.093408765088182e-07
7,0.1904282687232804,4.905146585884108e-08,112767741104.68178,58398275.186150245,7.898650260276318e-23,3.887703517588376e-16,8.44590984141152e-07,3.9523325305408884e-07
2,0.1904437087827045,4.3167721791348505e-08,94525481849.78708,50043048.10961568,1.0765685433339745e-22,2.4116273140748953e-16,1.54652492053755e-06,2.809937052575684e-07
4,0.1863821320300592,4.469271570542983e-08,77358417863.97437,44969247.16037279,1.6863970617393822e-22,1.0777583348408435e-16,8.758755788410087e-07,1.8843005139591215e-07
5,0.189998305698097,3.7865801196441965e-08,82334614932.74913,56343658.9854372,1.1757879454550165e-22,1.2468326849809567e-16,5.461272778258391e-07,2.0396647647536386e-07
1,0.1925356678026281,4.346073792848368e-08,78607707129.50961,51373227.06367192,3.7258615810358776e-23,7.015143960298603e-17,5.978547868217707e-07,2.133696007382627e-07
2,0.1900749921373763,8.562230544885478e-08,52701242505.02417,61569672.79727928,6.808113848257926e-23,2.289715885638586e-16,3.28661709253334e-07,2.2979420095361858e-07
2,0.1992998394450979,9.155807754967076e-08,36443272108.63382,47277223.59299834,2.1299748087268643e-22,4.425754177729791e-16,3.8484967787123803e-07,1.0879646069713824e-07
9,0.1979624368603394,1.1839397718337509e-07,45001640539.092384,68791617.53721868,4.034266322785569e-22,4.103153554300864e-16,3.515069783348725e-07,1.797580670919731e-07
166,0.207488733365697,1.2147336574439857e-07,69203686793.80142,66841509.07328001,4.253764996837902e-22,4.156547101993695e-16,4.533327379460664e-07,1.0029366880758888e-07
4,0.2076464743225959,1.324841906124213e-07,70774645575.30182,82039680.81321806,4.1926362002049794e-22,3.261711287961404e-16,3.6283322087896186e-07,4.7666471249061726e-08
10,0.2118457757408343,1.541599949772506e-07,58880489509.82886,90894423.54389805,3.3502716264142715e-22,3.1166232538607434e-16,3.067764621602107e-07,3.605875476395956e-08
2,0.2019826759636421,1.716856551313059e-07,58935858278.64623,87092030.92789304,3.224210924443383e-22,4.991934094277799e-16,4.52131994159575e-07,5.670550379223298e-08
13,0.1991394575523061,1.425902096042784e-07,36267012665.07412,86727256.33062266,1.9200692779074372e-22,3.4103432353859223e-16,6.14273394674932e-07,8.711539696424296e-08
4,0.1973405580624338,1.4938626928041508e-07,31233818665.16711,57470775.23104755,5.137559562480684e-22,3.5738774246716794e-16,1.2478096595439122e-06,7.178963385741523e-08
14,0.1943135858665864,1.6554827738661084e-07,19027066600.322243,41624658.26942881,1.0782189664220654e-21,2.733946385215616e-16,6.450221379137061e-07,9.022058835384838e-08
6,0.1950632349578693,1.176258373063624e-07,20610222451.98176,45338026.975561656,9.904257730985794e-22,2.582729235523887e-16,1.1874818039019031e-06,1.0367779746138885e-07
3,0.1939826324773613,1.295807810641299e-07,25824296687.28212,56550537.33038565,6.796681850446223e-22,3.217478870718307e-16,1.4293947224045628e-06,1.1085226453653677e-07
4,0.1943936251904244,1.850620439059824e-07,17642949463.209362,55629327.290828094,3.3594770741158795e-22,4.516958890286662e-16,8.723567311778032e-07,8.680011945204542e-08
6,0.19314150191393,2.53614118435199e-07,13663671227.705605,58482713.313697405,8.7296246319806e-22,3.8784093442952063e-16,7.923417712010292e-07,5.086994699243328e-08
4,0.1906890949184812,2.596787379653972e-07,14586002291.146185,54137966.55581381,7.6604856429919135e-22,6.322401338291654e-16,5.3819122989616e-07,6.874705623840387e-08
1,0.1945806977908291,2.4258553393495804e-07,20461662172.764217,71647299.15322758,7.795273631975753e-22,4.301178972120824e-16,1.068544920148047e-06,1.1494372998025125e-07
18,0.1991851207561741,1.9565009968941996e-07,21508267499.57018,65476787.39278996,1.3015138352324848e-21,7.620998018287082e-16,1.109343168021227e-06,5.8549009826751647e-08
26,0.2042451764963903,2.0431239324757238e-07,16319728349.76153,60230619.38453388,2.392956837193093e-21,6.860450041171435e-16,1.4850411855894252e-06,9.004744513523357e-08
15,0.2078301179300392,1.4980942348944506e-07,26976486420.7498,52397902.70976357,8.893245232384825e-22,5.471501942812081e-16,1.957288816444297e-06,4.6490857480659745e-08
4,0.2074160306250806,1.981720632312516e-07,26710871328.896725,66295415.1452266,7.5293979522106945e-22,3.538827343440904e-16,1.829730121610824e-06,4.072653009302309e-08
1,0.2040252492768368,1.0393896506536913e-07,21027096252.38273,41607228.303570166,7.770405235923132e-22,5.818242867628644e-16,1.3436726048624844e-06,5.8266721725472935e-08
23,0.1984004064960919,8.46877815762172e-08,17544147998.31246,29510324.4636774,5.468844560002319e-22,3.767748434843655e-16,1.627671825400054e-06,3.461867094379283e-08
2,0.196093597803009,8.093020216450248e-08,21406292737.848007,35508775.19349612,4.85061613483541e-22,3.4446351676562743e-16,7.457698658066536e-07,2.0421296626520327e-08
12,0.199996579466668,8.130039325020653e-08,14826314309.311338,36180909.728150845,6.363902669041202e-22,5.461420528796198e-16,8.104875346182386e-07,2.3580812992878453e-08
4,0.2071532458618429,1.2683990542927512e-07,27829583116.26422,45743778.52935525,5.956371302657689e-22,4.150356580110462e-16,5.180365877522916e-07,2.7624191108310372e-08
20,0.2017673722581252,1.817834012717724e-07,15519319749.999184,42334889.79299112,4.1428459760400632e-22,9.005903354142175e-16,6.825637312995338e-07,4.6174975257329705e-08
13,0.2020819767608478,2.6605891452168544e-07,14436876419.53927,53897925.32386559,7.690264940497258e-22,1.901752641617346e-15,7.856840084270495e-07,4.7610373079000266e-08
3,0.2064612355995921,2.746391745303644e-07,10953471210.696531,46560762.93561573,8.861897315056305e-22,1.1573129610901416e-15,8.767294710880183e-07,4.4124671909490984e-08
23,0.2199718565581597,3.8661894624864164e-07,10148032194.510729,45528341.07560361,7.1913619893294055e-22,5.103276974357474e-16,4.82817367564853e-07,7.979323079428122e-08
8,0.2137305169048243,3.938723264516952e-07,7679233514.42603,44365814.47639,1.4171716508295424e-21,5.27086561751295e-16,3.702854593021374e-07,9.156341161328025e-08
13,0.2172280274552582,3.3851596732392385e-07,8750824901.138885,47240358.93867628,8.850015947375506e-22,1.0008519463716166e-15,3.63025071107729e-07,6.995951370795929e-08
1,0.2203511019296213,3.0544264852152653e-07,16951123253.32013,64094919.76179183,7.28953795713426e-22,7.268747003063391e-16,3.547559460900087e-07,1.0177924929061907e-07
3,0.2150678090853395,2.55919172155684e-07,12816196134.27707,50757356.04437632,4.503307244723967e-22,2.450556216334032e-16,6.284721197034177e-07,1.6489244477009018e-07
18,0.21535656442289,1.9269576429348809e-07,7283168852.559275,32410115.961880244,7.715905658974621e-22,4.978129612551261e-16,1.1237560217327838e-06,1.171219764007457e-07
3,0.2198189586641901,2.4194931523214465e-07,4486398737.838077,31739573.3877796,2.8280533827027754e-22,2.979576272302626e-16,1.2439718454456625e-06,1.3803723170036297e-07
1,0.2214923259607577,1.4048772464581112e-07,8122900021.137999,28013788.407774396,1.6615664426154207e-22,3.633809088940661e-16,1.230192215111796e-06,1.673241938255953e-07
15,0.2208470954750393,1.401038577498094e-07,5800176259.822416,23009176.375758767,7.253500305637798e-23,7.431620855876302e-16,5.866328779499541e-07,2.689876903211018e-07
10,0.2199018168409654,1.5846177309245746e-07,3876930324.2843328,21642493.10551027,4.128298158512208e-23,7.397407714331522e-16,4.372842162288956e-07,1.416487781183979e-07
17,0.2149181999868525,1.079833180120401e-07,7064002532.401732,24220284.593397547,4.89347007052111e-23,7.372673604842869e-16,4.385987107228655e-07,1.883580391362446e-07
1,0.2084374377269775,1.232018538511303e-07,8102552093.121734,28538529.678164955,3.8756761435563933e-23,1.0193940736895206e-15,4.115721927297995e-07,1.742277753693112e-07
4,0.2152214686162464,8.504204727208269e-08,7023235873.282905,24933617.52675454,2.5118962653994266e-23,1.3170289618411097e-15,4.54552019174653e-07,1.5168258781268386e-07
8,0.224819279282705,8.427336091060086e-08,7253617985.970268,26286845.804861102,3.567150270803637e-23,7.738293866099294e-16,4.622165226027715e-07,1.4970819505882345e-07
26,0.2226604919281044,6.082915732274713e-08,13496378797.241535,24647598.505413905,3.6599169257112263e-23,3.168971353391501e-16,8.750835032242557e-07,9.35912860981737e-08
5,0.2199739309982262,4.0577937228735316e-08,18136994587.41138,24190613.21804484,5.379676841521111e-23,1.0035655017758636e-16,1.325434548049926e-06,1.2701869738359848e-07
1,0.2281570689260529,4.34935222775488e-08,33344909340.401985,31827871.01030556,3.784677103747345e-23,1.7931949506243663e-16,1.6991491582269495e-06,1.963302852937605e-07
3,0.2277231176230925,4.150499014095572e-08,44145129971.36254,36951183.29519735,2.582040041028785e-23,4.1068262501843617e-17,2.1539343076345203e-06,1.9197236831806442e-07
9,0.2263014841248519,2.7711206451749397e-08,65902607480.89569,37132642.30217919,1.7460707405264562e-23,3.941412333733419e-17,1.4131356379150114e-06,1.7968342810373353e-07
1,0.2231180847359573,2.5081653513768206e-08,109660104068.24268,44585390.6541841,3.95314885583168e-23,9.789975210609284e-17,2.172869227839946e-06,1.7462038644712506e-07
1,0.2298583790231776,2.082540888544517e-08,129921992123.02847,42344652.20577441,7.382856499820135e-23,1.180773702591772e-16,2.04642295261479e-06,1.556250724804465e-07
5,0.228071058888214,2.7927975400023038e-08,119280273525.1622,44654680.55253017,4.363492575710761e-23,4.5319887300724594e-17,1.1477849700415213e-06,1.7071763930678485e-07
1,0.2243535997775042,2.2473843630219277e-08,148729667994.24844,39208069.875628114,5.347167108503835e-23,1.3666570063636368e-16,9.90557872860776e-07,1.112227986863693e-07
2,0.2187266685348992,1.4722886868030809e-08,177931409420.23566,42829881.14235193,5.157724591486253e-23,1.209136607450169e-16,7.275617210112639e-07,7.640400120191343e-08
4,0.2205672252383917,2.7786802769878783e-08,111319957284.25996,51786953.37131006,1.4387586650297288e-22,9.913049250033903e-17,1.3107578216439504e-06,1.671447242664527e-07
6,0.2271812158479772,1.874831252659054e-08,123725890880.80682,38313091.545890704,2.384008265770114e-22,1.8853296811919432e-16,1.408421931903675e-06,1.9947277438704318e-07
11,0.2281977789009632,1.5876309914761422e-08,168938032828.58087,42376405.98342435,9.765030859900612e-23,1.8081783836809926e-16,1.4933592910533444e-06,2.493142273684569e-07
9,0.2301442217871483,9.93010370416672e-09,158667364867.0019,31919686.499709606,1.0161187335365932e-22,1.1870833162735387e-16,2.3656610243558527e-06,1.8585807430529394e-07
16,0.2324429357071523,1.640811886712624e-08,122018422078.62772,37008018.80785921,1.04330339922173e-22,8.143783328167454e-17,2.255946897269988e-06,2.0199908500362935e-07
10,0.2258712064065594,1.1044303614190778e-08,170973146531.75793,35031676.24825956,5.8476162234493e-23,9.17982027680171e-17,1.5539864471573746e-06,3.192217202984178e-07
2,0.2262185878023117,7.81961871291812e-09,150280248583.4132,29452959.75001133,5.379476985074541e-23,3.3288904629175015e-17,2.316062105435508e-06,2.6707087413628296e-07
46,0.2162842916346658,7.877762719194787e-09,135781535317.98125,34104872.55084158,9.6917298856788e-23,3.317437655157816e-17,2.9217923596828623e-06,2.139484338079807e-07
15,0.2154758390465274,1.3030002002827631e-08,141542776833.4112,40551791.43951245,6.367028276617103e-23,4.979763025816228e-17,3.300701803039833e-06,2.565460780380839e-07
17,0.2133655541866775,2.3126303500235906e-08,85059307048.59256,35563996.37881189,9.880201370733266e-23,4.849998092035286e-17,2.9051711263807483e-06,1.7871612684469998e-07
10,0.2055462104474051,3.0825084517977164e-08,51625627856.00063,36589095.78177058,4.070755367688268e-23,5.98450263121779e-17,2.8749234118411957e-06,1.969460591098525e-07
7,0.2077078400990768,2.0664830449325652e-08,119163618119.15337,37934353.8997824,1.030795418474936e-22,8.410506889220883e-17,4.2104376192538055e-06,1.2665397805110977e-07
3,0.2209303925246257,2.945168658242732e-08,102262556535.9264,39560708.60385856,8.888963080960701e-23,4.1517531456932324e-17,4.897190660317177e-06,2.2831243658800874e-07
1,0.2292416233148572,4.0443683847500545e-08,152875630274.49643,59915958.57352665,1.2307713299103255e-22,9.412368711360427e-17,4.109441790306437e-06,1.6811717274869418e-07
2,0.217461870813011,2.2469569922172787e-08,92086425323.91714,31988772.660936527,3.842724065152453e-23,1.2956745067581156e-16,1.889100590776722e-06,7.466190644590019e-08
11,0.2247050461748244,1.4772912462088532e-08,103807309161.87422,28909594.29414593,3.065422281190321e-23,4.14742327147178e-16,2.192784780953933e-06,8.779388706414661e-08
4,0.2197529968586269,1.554218976978934e-08,106880601637.65732,31970972.97570976,5.140218325203966e-23,2.554573314417164e-16,2.862762965521466e-06,5.7964007326911513e-08
19,0.2241552575710509,1.3518728213275181e-08,87973029144.26274,29157892.75863278,5.262783500782669e-23,5.957271626881277e-16,2.6467770387600157e-06,5.4448416304815936e-08
8,0.225937498885773,1.4146145045386745e-08,102016391217.3025,33248918.077420555,2.894172533990825e-23,1.0536645335082913e-15,1.971908851713168e-06,1.022889868523022e-07
6,0.2223076150342506,2.4115413249099417e-08,79875028523.99487,33993774.291011035,2.509060744595506e-23,1.556104308613933e-15,1.542551372326275e-06,5.014385139642236e-08
5,0.2219407694679269,4.186544592236452e-08,83266549318.12587,44871984.18406501,9.383597796813868e-24,1.832196686831407e-15,6.811014043033969e-07,4.416277997470204e-08
7,0.2190734501105772,2.6119703460117442e-08,98995998914.66048,38528226.080782816,7.714603695669288e-24,9.29711360198259e-16,7.516460333846466e-07,3.1611168471548395e-08
1,0.2203848959954487,4.1146679737864566e-08,76226598892.11182,39190279.76441333,1.1959645424360277e-23,4.82704537487879e-16,7.326812725841433e-07,4.100859314686181e-08
3,0.2268471908190119,4.0707659192483695e-08,61044794753.58489,43423599.36953315,8.888369697299429e-24,7.735349999898573e-16,5.988871408765778e-07,3.995219312205121e-08
26,0.2327309243140664,3.778855291774757e-08,45121371411.59232,29251379.481596567,1.0174451140182204e-23,2.818109735033882e-16,8.020933143253336e-07,4.632969964332717e-08
12,0.2412951729388668,3.441845961097792e-08,30715843473.882942,27469721.279160917,4.655569835346851e-23,4.515598583627946e-16,4.6652435309711e-07,4.2786341172539046e-08
18,0.2352538789457375,2.6083572873164122e-08,27722496336.4206,24186177.6654924,3.992892648697753e-23,5.995801250848589e-16,5.01468311276884e-07,3.8089308790505896e-08
14,0.2354318905663616,2.016027970030001e-08,22300481745.901493,25080215.14488548,3.643045390664263e-23,8.993779172772332e-16,9.328648462666664e-07,4.815544499865224e-08
2,0.2465886137131666,2.5116569852003903e-08,42065278758.10584,26458367.32830193,8.392419546756833e-23,9.554641277726737e-16,1.1782572017877536e-06,4.2583601746137554e-08
1,0.2473945763945907,1.4171871848593496e-08,50165190993.45216,23141374.766207248,9.174958084696864e-23,8.046697287096649e-16,1.1394277644407478e-06,4.517681270413447e-08
1,0.2520572049066274,2.2036888334270592e-08,92982907434.40196,30421753.85250625,2.3817928781639017e-22,3.826347094351384e-16,1.299567504613297e-06,6.533629478736181e-08
1,0.243828684243701,2.576494322521766e-08,71121943156.82124,42533440.43644815,2.7432314826516704e-22,2.9382296112303927e-16,1.9382867908401392e-06,5.6287177065114956e-08
12,0.2422029700852633,3.4642877393802596e-08,51796453558.20463,42701047.7445052,1.5557362315665788e-22,1.9659014789220195e-16,1.2079307483582368e-06,9.505338137312184e-08
3,0.2304361197273111,4.110539117982492e-08,91697819340.44257,69698770.3563924,1.9617504616029444e-22,3.615319898917744e-16,1.486051206613449e-06,1.461973188388691e-07
13,0.2335246707227682,6.946475048265004e-08,95374678901.46507,52732167.68879783,3.56495306944712e-23,1.7778510835955775e-16,7.611902597942062e-07,1.1490039662147336e-07
4,0.2226321730244831,3.4015014106024975e-08,82084131340.98967,32143139.581755582,5.856672066173531e-23,1.8381931073320068e-16,6.146296113371125e-07,1.442923139733548e-07
